efo.type,efo.value,efo.id
typed-literal,Schizosaccharomyces pombe,http://purl.obolibrary.org/obo/NCBITaxon_4896
typed-literal,Gibberella moniliformis,http://purl.obolibrary.org/obo/NCBITaxon_117187
typed-literal,Blumeria graminis f. sp. tritici,http://purl.obolibrary.org/obo/NCBITaxon_62690
typed-literal,Trichoderma harzianum,http://purl.obolibrary.org/obo/NCBITaxon_5544
typed-literal,"central memory CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000904
typed-literal,"CD4-positive, alpha-beta memory T cell",http://purl.obolibrary.org/obo/CL_0000897
typed-literal,"effector memory CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000905
typed-literal,oligogalacturonide,http://purl.obolibrary.org/obo/CHEBI_62533
typed-literal,calcium ionophore,http://purl.obolibrary.org/obo/CHEBI_22986
typed-literal,herbicide,http://purl.obolibrary.org/obo/CHEBI_24527
literal,EC 3.6.3.10 (H(+)/K(+)-exchanging ATPase) inhibitor,http://purl.obolibrary.org/obo/CHEBI_49200
typed-literal,visual perception,http://purl.obolibrary.org/obo/GO_0007601
typed-literal,pollination,http://purl.obolibrary.org/obo/GO_0009856
typed-literal,response to cold,http://purl.obolibrary.org/obo/GO_0009409
typed-literal,NSM,http://www.ebi.ac.uk/efo/EFO_0005495
typed-literal,neuroendocrine cell,http://purl.obolibrary.org/obo/CL_0000165
typed-literal,flower development stage,http://purl.obolibrary.org/obo/PO_0007615
typed-literal,base unit,http://purl.obolibrary.org/obo/UO_0000045
typed-literal,temperature unit,http://purl.obolibrary.org/obo/UO_0000005
typed-literal,band form neutrophil,http://purl.obolibrary.org/obo/CL_0000560
typed-literal,immature neutrophil,http://purl.obolibrary.org/obo/CL_0000776
typed-literal,neutrophilic metamyelocyte,http://purl.obolibrary.org/obo/CL_0000582
typed-literal,metamyelocyte,http://purl.obolibrary.org/obo/CL_0002192
typed-literal,cytotoxic CD56-dim natural killer cell,http://purl.obolibrary.org/obo/CL_0000939
typed-literal,mature natural killer cell,http://purl.obolibrary.org/obo/CL_0000824
typed-literal,alternatively activated macrophage,http://purl.obolibrary.org/obo/CL_0000890
typed-literal,elicited macrophage,http://purl.obolibrary.org/obo/CL_0000861
typed-literal,inflammatory macrophage,http://purl.obolibrary.org/obo/CL_0000863
typed-literal,"effector memory CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000913
typed-literal,gestational hematopoietic stem cell,http://purl.obolibrary.org/obo/CL_0002352
typed-literal,response to abiotic stimulus,http://purl.obolibrary.org/obo/GO_0009628
typed-literal,endocrine system,http://purl.obolibrary.org/obo/UBERON_0000949
typed-literal,anatomical system,http://purl.obolibrary.org/obo/UBERON_0000467
typed-literal,nervous system,http://purl.obolibrary.org/obo/UBERON_0001016
typed-literal,respiratory system,http://purl.obolibrary.org/obo/UBERON_0001004
typed-literal,sensory system,http://purl.obolibrary.org/obo/UBERON_0001032
typed-literal,reproductive system,http://purl.obolibrary.org/obo/UBERON_0000990
typed-literal,digestive system,http://purl.obolibrary.org/obo/UBERON_0001007
typed-literal,renal system,http://purl.obolibrary.org/obo/UBERON_0001008
typed-literal,immune system,http://purl.obolibrary.org/obo/UBERON_0002405
typed-literal,circulatory system,http://purl.obolibrary.org/obo/UBERON_0001009
typed-literal,"CD8-positive, alpha-beta thymocyte",http://purl.obolibrary.org/obo/CL_0000811
typed-literal,immature alpha-beta T cell,http://purl.obolibrary.org/obo/CL_0000790
typed-literal,"CD4-positive, alpha-beta thymocyte",http://purl.obolibrary.org/obo/CL_0000810
typed-literal,mature alpha-beta T cell,http://purl.obolibrary.org/obo/CL_0000791
typed-literal,mature NK T cell,http://purl.obolibrary.org/obo/CL_0000814
typed-literal,trophoblast cell,http://purl.obolibrary.org/obo/CL_0000351
typed-literal,extraembryonic cell,http://purl.obolibrary.org/obo/CL_0000349
typed-literal,HEL9217,http://www.ebi.ac.uk/efo/EFO_0002193
typed-literal,somatic cell,http://purl.obolibrary.org/obo/CL_0002371
typed-literal,follicle cell,http://purl.obolibrary.org/obo/CL_0000477
typed-literal,Leydig cell,http://purl.obolibrary.org/obo/CL_0000178
typed-literal,infected cell,http://purl.obolibrary.org/obo/BTO_0000152
typed-literal,corneal epithelial cell,http://purl.obolibrary.org/obo/BTO_0004298
typed-literal,myeloid leukemia cell line,http://purl.obolibrary.org/obo/BTO_0000740
typed-literal,B-lymphoma cell line,http://purl.obolibrary.org/obo/BTO_0001518
typed-literal,culture condition:dark-grown cell,http://purl.obolibrary.org/obo/BTO_0000332
typed-literal,nutrient,http://purl.obolibrary.org/obo/CHEBI_33284
typed-literal,conidiophore,http://purl.obolibrary.org/obo/BTO_0000281
typed-literal,haustorium,http://purl.obolibrary.org/obo/BTO_0000515
typed-literal,cholangioma cell,http://purl.obolibrary.org/obo/BTO_0002842
typed-literal,breast invasive ductal carcinoma cell,http://purl.obolibrary.org/obo/BTO_0002844
typed-literal,INS-1,http://www.ebi.ac.uk/efo/EFO_0002529
typed-literal,RT4-D6P2T cell,http://purl.obolibrary.org/obo/BTO_0001205
typed-literal,RBA-2 cell,http://purl.obolibrary.org/obo/BTO_0002599
typed-literal,C1R cell,http://purl.obolibrary.org/obo/BTO_0003699
typed-literal,ES-E14 cell,http://purl.obolibrary.org/obo/BTO_0005136
typed-literal,antiviral,http://purl.obolibrary.org/obo/CHEBI_22587
typed-literal,drug role,http://www.ebi.ac.uk/efo/EFO_0001899
typed-literal,antinematodal drug,http://purl.obolibrary.org/obo/CHEBI_35444
typed-literal,antidepressant,http://purl.obolibrary.org/obo/CHEBI_35469
typed-literal,anti-inflammatory drug,http://purl.obolibrary.org/obo/CHEBI_35472
typed-literal,non-steroidal anti-inflammatory drug,http://purl.obolibrary.org/obo/CHEBI_35475
typed-literal,antipsychotic drug,http://purl.obolibrary.org/obo/CHEBI_35476
typed-literal,antimanic drug,http://purl.obolibrary.org/obo/CHEBI_35477
typed-literal,non-narcotic analgesic,http://purl.obolibrary.org/obo/CHEBI_35481
typed-literal,opioid analgesic,http://purl.obolibrary.org/obo/CHEBI_35482
typed-literal,antipyretic,http://purl.obolibrary.org/obo/CHEBI_35493
typed-literal,beta-adrenergic agonist,http://purl.obolibrary.org/obo/CHEBI_35522
typed-literal,hypoglycemic drug,http://purl.obolibrary.org/obo/CHEBI_35526
typed-literal,antineoplastic agent,http://purl.obolibrary.org/obo/CHEBI_35610
typed-literal,adrenergic uptake inhibitor,http://purl.obolibrary.org/obo/CHEBI_35640
typed-literal,antilipemic drug,http://purl.obolibrary.org/obo/CHEBI_35679
typed-literal,sedative drug,http://purl.obolibrary.org/obo/CHEBI_35717
typed-literal,antifungal drug,http://purl.obolibrary.org/obo/CHEBI_35718
typed-literal,anticholesteremic drug,http://purl.obolibrary.org/obo/CHEBI_35821
typed-literal,antibacterial drug,http://purl.obolibrary.org/obo/CHEBI_36047
typed-literal,adrenergic antagonist,http://purl.obolibrary.org/obo/CHEBI_37887
typed-literal,alpha-adrenergic antagonist,http://purl.obolibrary.org/obo/CHEBI_37890
typed-literal,phenothiazine antipsychotic drug,http://purl.obolibrary.org/obo/CHEBI_37930
typed-literal,histamine antagonist,http://purl.obolibrary.org/obo/CHEBI_37956
typed-literal,antimalarial,http://purl.obolibrary.org/obo/CHEBI_38068
typed-literal,anti-arrhythmia drug,http://purl.obolibrary.org/obo/CHEBI_38070
typed-literal,cardiotonic drug,http://purl.obolibrary.org/obo/CHEBI_38147
typed-literal,calcium channel blocker,http://purl.obolibrary.org/obo/CHEBI_38215
typed-literal,inhalation anaesthetic,http://purl.obolibrary.org/obo/CHEBI_38870
typed-literal,intravenous anaesthetic,http://purl.obolibrary.org/obo/CHEBI_38877
typed-literal,antiseptic drug,http://purl.obolibrary.org/obo/CHEBI_48218
typed-literal,serotonergic drug,http://purl.obolibrary.org/obo/CHEBI_48278
typed-literal,cholinergic antagonist,http://purl.obolibrary.org/obo/CHEBI_48873
typed-literal,muscarinic antagonist,http://purl.obolibrary.org/obo/CHEBI_48876
typed-literal,excitatory amino acid agonist,http://purl.obolibrary.org/obo/CHEBI_50103
typed-literal,dermatologic drug,http://purl.obolibrary.org/obo/CHEBI_50177
typed-literal,anticoagulant,http://purl.obolibrary.org/obo/CHEBI_50249
typed-literal,parasympatholytic,http://purl.obolibrary.org/obo/CHEBI_50370
typed-literal,osmotic diuretic,http://purl.obolibrary.org/obo/CHEBI_50504
typed-literal,bone density conservation agent,http://purl.obolibrary.org/obo/CHEBI_50646
typed-literal,nutraceutical,http://purl.obolibrary.org/obo/CHEBI_50733
typed-literal,estrogen receptor modulator,http://purl.obolibrary.org/obo/CHEBI_50739
typed-literal,antiatherogenic agent,http://purl.obolibrary.org/obo/CHEBI_50855
typed-literal,insulin-sensitizing drug,http://purl.obolibrary.org/obo/CHEBI_50864
typed-literal,antiemetic,http://purl.obolibrary.org/obo/CHEBI_50919
typed-literal,dopamine agonist,http://purl.obolibrary.org/obo/CHEBI_51065
typed-literal,antispasmodic,http://purl.obolibrary.org/obo/CHEBI_53784
typed-literal,growth hormone,http://purl.obolibrary.org/obo/CHEBI_37845
typed-literal,hormone role,http://www.ebi.ac.uk/efo/EFO_0001824
typed-literal,sex hormone,http://purl.obolibrary.org/obo/CHEBI_50112
typed-literal,cadmium sulfate,http://purl.obolibrary.org/obo/CHEBI_50292
typed-literal,Schwann cell,http://purl.obolibrary.org/obo/CL_0000218
typed-literal,trochanter,http://purl.obolibrary.org/obo/UBERON_0000980
typed-literal,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091
typed-literal,bone element,http://purl.obolibrary.org/obo/UBERON_0001474
typed-literal,mitral valve,http://purl.obolibrary.org/obo/UBERON_0002135
typed-literal,atrium auricular region,http://purl.obolibrary.org/obo/UBERON_0006618
typed-literal,immune system cancer,http://purl.obolibrary.org/obo/MONDO_0000621
typed-literal,Crohn ileitis,http://purl.obolibrary.org/obo/MONDO_0000709
typed-literal,growth chamber study,http://purl.obolibrary.org/obo/EO_0007269
typed-literal,disease recurrence,http://www.ebi.ac.uk/efo/EFO_0004952
typed-literal,clinical temporal measurement,http://www.ebi.ac.uk/efo/EFO_0004949
typed-literal,erythema nodosum,http://purl.obolibrary.org/obo/HP_0012219
typed-literal,villitis,http://www.ebi.ac.uk/efo/EFO_0003110
typed-literal,indolent primary cutaneous T-cell lymphoma,http://purl.obolibrary.org/obo/MONDO_0015816
typed-literal,diffuse type adenocarcinoma,http://purl.obolibrary.org/obo/MONDO_0021652
typed-literal,Plasmopara viticola,http://purl.obolibrary.org/obo/NCBITaxon_143451
typed-literal,Oomycetes,http://purl.obolibrary.org/obo/NCBITaxon_4762
typed-literal,probe design element,http://www.ebi.ac.uk/efo/EFO_0004903
typed-literal,instrument,http://www.ebi.ac.uk/efo/EFO_0000548
typed-literal,vaccination,http://www.ebi.ac.uk/efo/EFO_0004292
typed-literal,planned process,http://www.ebi.ac.uk/efo/EFO_0004542
typed-literal,investigation,http://purl.obolibrary.org/obo/OBI_0000066
typed-literal,p-value,http://purl.obolibrary.org/obo/OBI_0001442
typed-literal,quantitative confidence value,http://purl.obolibrary.org/obo/OBI_0000071
typed-literal,seminal root,http://purl.obolibrary.org/obo/PO_0000046
typed-literal,embryo root,http://purl.obolibrary.org/obo/PO_0000045
typed-literal,stamen primordium visible stage,http://purl.obolibrary.org/obo/PO_0007613
typed-literal,androecium development stage,http://purl.obolibrary.org/obo/PO_0007605
typed-literal,anatomy basic component,http://www.ebi.ac.uk/efo/EFO_0000786
typed-literal,pharyngeal muscle,http://purl.obolibrary.org/obo/UBERON_0000933
typed-literal,zebrafish embryonic structure,http://www.ebi.ac.uk/efo/EFO_0003332
typed-literal,derived unit,http://purl.obolibrary.org/obo/UO_0000046
typed-literal,embryo Ce,http://purl.obolibrary.org/obo/WBls_0000003
typed-literal,C. elegans embryo stage,http://www.ebi.ac.uk/efo/EFO_0005858
typed-literal,3-fold embryo Ce,http://www.ebi.ac.uk/efo/EFO_0005499
typed-literal,fully-elongated embryo Ce,http://www.ebi.ac.uk/efo/EFO_0005504
typed-literal,4-cell embryo Ce,http://www.ebi.ac.uk/efo/EFO_0005500
typed-literal,elongating embryo Ce,http://www.ebi.ac.uk/efo/EFO_0005506
typed-literal,Intestinal Type Adenocarcinoma,http://www.ebi.ac.uk/efo/EFO_1000304
typed-literal,embryonic day 13,http://www.ebi.ac.uk/efo/EFO_0007642
typed-literal,embryonic day 12,http://www.ebi.ac.uk/efo/EFO_0007640
typed-literal,dauer larva,http://www.ebi.ac.uk/efo/EFO_0005507
typed-literal,L2d-dauer molt,http://www.ebi.ac.uk/efo/EFO_0005510
typed-literal,post dauer stage,http://www.ebi.ac.uk/efo/EFO_0005511
typed-literal,disease of extraembryonic membrane,http://www.ebi.ac.uk/efo/EFO_0009950
typed-literal,interleukin-1 beta (Homo sapiens),http://www.ebi.ac.uk/efo/EFO_0003794
typed-literal,fibrinogen measurement,http://www.ebi.ac.uk/efo/EFO_0004623
typed-literal,hematological measurement,http://www.ebi.ac.uk/efo/EFO_0004503
typed-literal,protein measurement,http://www.ebi.ac.uk/efo/EFO_0004747
typed-literal,coagulation factor measurement,http://www.ebi.ac.uk/efo/EFO_0004634
typed-literal,Kin-0,http://www.ebi.ac.uk/efo/EFO_0006967
typed-literal,Kindalville ecotype,http://www.ebi.ac.uk/efo/EFO_0006966
typed-literal,Est,http://www.ebi.ac.uk/efo/EFO_0006986
typed-literal,Estland ecotype,http://www.ebi.ac.uk/efo/EFO_0006968
typed-literal,An-1,http://www.ebi.ac.uk/efo/EFO_0006984
typed-literal,Antwerpen ecotype,http://www.ebi.ac.uk/efo/EFO_0006983
typed-literal,Platyhelminthes adult,http://www.ebi.ac.uk/efo/EFO_0007715
typed-literal,Platyhelminthes life stage,http://www.ebi.ac.uk/efo/EFO_0007711
typed-literal,3 hr schistosomulum,http://www.ebi.ac.uk/efo/EFO_0007713
typed-literal,24 hr schistosomulum,http://www.ebi.ac.uk/efo/EFO_0007714
typed-literal,cercarium,http://www.ebi.ac.uk/efo/EFO_0007712
typed-literal,Inclusion body myopathy with Paget disease of bone and frontotemporal dementia,http://www.orpha.net/ORDO/Orphanet_52430
typed-literal,mass percent,http://purl.obolibrary.org/obo/UO_0000163
typed-literal,Dent disease,http://www.orpha.net/ORDO/Orphanet_1652
typed-literal,Coffin-Lowry syndrome,http://www.orpha.net/ORDO/Orphanet_192
typed-literal,15q11q13 microduplication syndrome,http://www.orpha.net/ORDO/Orphanet_238446
typed-literal,Multiple endocrine neoplasia type 2B,http://www.orpha.net/ORDO/Orphanet_247709
typed-literal,Niemann-Pick disease type B,http://www.orpha.net/ORDO/Orphanet_77293
typed-literal,Niemann-Pick disease type A,http://www.orpha.net/ORDO/Orphanet_77292
typed-literal,Corticobasal degeneration,http://www.orpha.net/ORDO/Orphanet_278
typed-literal,Incontinentia pigmenti,http://www.orpha.net/ORDO/Orphanet_464
typed-literal,Dyskeratosis congenita,http://www.orpha.net/ORDO/Orphanet_1775
typed-literal,Hashimoto's thyroiditis,http://www.ebi.ac.uk/efo/EFO_0003779
typed-literal,enzyme,http://purl.obolibrary.org/obo/OBI_0000427
typed-literal,cytoplasmic membrane-bounded vesicle,http://purl.obolibrary.org/obo/GO_0016023
typed-literal,regulation of leukocyte activation,http://purl.obolibrary.org/obo/GO_0002694
typed-literal,tubal tonsil,http://purl.obolibrary.org/obo/UBERON_0003949
typed-literal,lingual tonsil,http://purl.obolibrary.org/obo/UBERON_0007250
typed-literal,cranial muscle,http://purl.obolibrary.org/obo/UBERON_0002376
typed-literal,main bronchus,http://purl.obolibrary.org/obo/UBERON_0002182
typed-literal,"CD34-positive, CD38-negative hematopoietic stem cell",http://purl.obolibrary.org/obo/CL_0001024
typed-literal,cervical thymus,http://purl.obolibrary.org/obo/UBERON_0009114
typed-literal,thoracic thymus,http://purl.obolibrary.org/obo/UBERON_0009115
typed-literal,nongranular leukocyte,http://purl.obolibrary.org/obo/CL_0002087
typed-literal,mouse postnatal,http://www.ebi.ac.uk/efo/EFO_0004390
typed-literal,capillary,http://purl.obolibrary.org/obo/UBERON_0001982
typed-literal,brain blood vessel,http://purl.obolibrary.org/obo/UBERON_0003499
typed-literal,trachea blood vessel,http://purl.obolibrary.org/obo/UBERON_0003505
typed-literal,lung blood vessel,http://purl.obolibrary.org/obo/UBERON_0003512
typed-literal,epithelium of bronchiole,http://purl.obolibrary.org/obo/UBERON_0002051
typed-literal,pronephric mesoderm,http://purl.obolibrary.org/obo/UBERON_0005721
typed-literal,posterior lateral plate mesoderm,http://purl.obolibrary.org/obo/UBERON_0009910
typed-literal,head mesenchyme from mesoderm,http://purl.obolibrary.org/obo/UBERON_0006904
typed-literal,mesenchyme derived from head neural crest,http://purl.obolibrary.org/obo/UBERON_0007213
typed-literal,"CD34-positive, CD38-positive common myeloid progenitor",http://purl.obolibrary.org/obo/CL_0001026
typed-literal,monopoietic cell,http://purl.obolibrary.org/obo/CL_0002194
typed-literal,hermaphrodite gonad,http://purl.obolibrary.org/obo/UBERON_0002537
typed-literal,"CD34-positive, CD38-positive common lymphoid progenitor",http://purl.obolibrary.org/obo/CL_0001021
typed-literal,CD7-negative lymphoid progenitor cell,http://purl.obolibrary.org/obo/CL_0001027
typed-literal,femoral artery,http://purl.obolibrary.org/obo/UBERON_0002060
typed-literal,popliteal artery,http://purl.obolibrary.org/obo/UBERON_0002250
typed-literal,iliac artery,http://purl.obolibrary.org/obo/UBERON_0005609
typed-literal,"CD34-positive, CD38-negative multipotent progenitor cell",http://purl.obolibrary.org/obo/CL_0002043
typed-literal,labeled specimen,http://purl.obolibrary.org/obo/OBI_0000924
typed-literal,immunoprecipitation assay,http://purl.obolibrary.org/obo/OBI_0001700
typed-literal,organic substance biosynthetic process,http://purl.obolibrary.org/obo/GO_1901576
typed-literal,ploidy,http://purl.obolibrary.org/obo/PATO_0001374
typed-literal,dye role,http://purl.obolibrary.org/obo/CHEBI_37960
typed-literal,analyte role,http://purl.obolibrary.org/obo/OBI_0000275
typed-literal,spike-in quality control role,http://purl.obolibrary.org/obo/OBI_0001140
typed-literal,dye swap quality control role,http://purl.obolibrary.org/obo/OBI_0001142
typed-literal,collecting specimen from organism,http://purl.obolibrary.org/obo/OBI_0600005
typed-literal,concentration of,http://purl.obolibrary.org/obo/PATO_0000033
typed-literal,saliva,http://purl.obolibrary.org/obo/UBERON_0001836
typed-literal,cerebral peduncle,http://purl.obolibrary.org/obo/UBERON_0002623
typed-literal,picometer,http://purl.obolibrary.org/obo/UO_0000020
typed-literal,cell concentration unit,http://purl.obolibrary.org/obo/UO_0000200
typed-literal,independent variable specification,http://purl.obolibrary.org/obo/OBI_0000750
typed-literal,controlled variable specification,http://purl.obolibrary.org/obo/OBI_0000785
typed-literal,gene list,http://purl.obolibrary.org/obo/OBI_0000118
typed-literal,arthropod sensillum,http://purl.obolibrary.org/obo/UBERON_0002536
typed-literal,cranial neural crest,http://purl.obolibrary.org/obo/UBERON_0003099
typed-literal,medulla of thymus,http://purl.obolibrary.org/obo/UBERON_0002124
